invoice_id,vendor_id,vendor_name,amount,lines_sum,hour,is_new_vendor,vendor_avg_amount,amount_vs_avg_ratio,risk
251,22,"Watts, Robinson and Nguyen",543.1516248138536,543.1516248138536,8,0,675.7059864812145,0.8038283449912189,0
252,15,Williams and Sons,844.5240668945709,844.5240668945709,8,0,1092.1424443761312,0.7732728191669097,0
253,13,Arnold Ltd,1378.3983882695634,1372.4631474239725,8,0,1297.7632753353685,1.0621339149186182,1
254,34,Frazier Inc,822.8049124313392,822.8049124313392,9,0,871.4235618654437,0.9442077864752391,1
255,19,"Adams, Zuniga and Wong",1466.9175010577626,1466.9175010577626,8,0,1569.8349274316722,0.9344406060946244,0
256,33,"Ferrell, Rice and Maddox",585.7698247273745,585.7698247273745,17,0,727.2389960627518,0.8054708670721912,0
257,39,Harrell LLC,532.3511423915477,532.3511423915477,14,0,506.13954919543755,1.0517872852215882,0
258,13,Arnold Ltd,1180.710402353752,1180.710402353752,18,0,1310.9424743964225,0.9006576759955609,0
259,9,Garcia-James,318.68835256238,318.68835256238,16,0,370.2724942377758,0.8606860015849022,0
260,39,Harrell LLC,527.2849533399635,527.2849533399635,18,0,506.5292560455594,1.0409763050143293,0
261,26,Wilkerson-Day,323.0704389980692,323.0704389980692,10,0,444.86526908635074,0.7262208615691227,0
262,12,Dudley Group,1646.6702889684948,1646.6702889684948,11,0,2092.0725472108984,0.7870999938141708,0
263,25,"Walter, Edwards and Rios",2245.9938052244083,2245.9938052244083,17,0,1709.0664735187027,1.3141641007094684,0
264,21,Gray-Mayo,1142.9552284299584,1142.9552284299584,10,0,1504.112007843484,0.7598870446281903,0
265,37,Smith-Bowen,178.70091448550247,178.70091448550247,8,0,316.0467421333827,0.5654255863523013,0
266,11,Blair PLC,485.35976194092217,485.35976194092217,15,0,811.6254889750257,0.5980095112018555,0
267,40,"Romero, Gonzalez and Brooks",1366.042559662306,1366.042559662306,16,0,1245.747495738376,1.0965645641154824,0
268,38,"Baker, Mason and White",985.2102572757686,985.2102572757686,18,0,962.1502507520859,1.0239671574223022,0
269,8,"Henderson, Ramirez and Lewis",1536.963568187203,1536.963568187203,18,0,1745.1005702452308,0.880730654950861,0
270,7,Blake and Sons,2078.3434173368137,2078.3434173368137,9,0,1428.7387124715476,1.454670052119976,0
271,22,"Watts, Robinson and Nguyen",380.0228482091634,380.0228482091634,16,0,708.3317418021526,0.5365040499841236,0
272,2,Doyle Ltd,1000.061027559914,1000.061027559914,17,0,881.1110253361362,1.1350000156659026,0
273,12,Dudley Group,2744.0229505315156,2744.0229505315156,15,0,2018.9157031066968,1.3591567722758446,0
274,18,"Flowers, Martin and Kelly",131.58546601954123,131.58546601954123,17,0,193.72928221846217,0.6792234220491077,0
275,39,Harrell LLC,447.86349045486037,447.86349045486037,3,0,512.6385993444136,0.8736437151389094,1
276,40,"Romero, Gonzalez and Brooks",1123.4647658884323,1123.4647658884323,17,0,1280.4014662775007,0.8774316458373568,0
277,7,Blake and Sons,1226.8343759194245,1226.8343759194245,2,0,1499.6977992563297,0.8180543950439797,1
278,36,Rodriguez-Graham,386.6131120534705,386.6131120534705,12,0,415.36843309457976,0.9307715301644947,1
279,4,Davis and Sons,2014.492213440773,2014.492213440773,8,0,1413.827282933376,1.4248502895354738,0
280,30,"Snyder, Campos and Callahan",2187.674107413071,2194.409614506717,13,0,1180.9768855392706,1.8524275404544528,1
281,34,Frazier Inc,1243.5966419528343,1243.5966419528343,10,0,833.1697682725807,1.4926089367491044,0
282,36,Rodriguez-Graham,423.21659928231156,423.21659928231156,9,0,409.2678518897729,1.0340821966057951,1
283,9,Garcia-James,464.80145386638634,464.80145386638634,9,0,321.56812713644035,1.4454214041840425,0
284,36,Rodriguez-Graham,409.79839586867206,444.3956374799282,3,0,411.5042191253795,0.995854663992673,0
285,5,"Guzman, Hoffman and Baldwin",517.2466472307083,517.2466472307083,15,0,246.4469317929693,2.098815527820113,0
286,21,Gray-Mayo,1890.7214687197943,1890.7214687197943,13,0,1421.0268700335023,1.3305318207496093,0
287,19,"Adams, Zuniga and Wong",1394.222014419427,1394.222014419427,23,0,1576.4436080351572,0.8844096974436992,0
288,13,Arnold Ltd,1663.400341609987,1663.400341609987,13,0,1278.7631451126733,1.3007884595105552,1
289,1,"Rodriguez, Figueroa and Sanchez",1424.361869945102,1384.2888506981071,16,0,1473.1398537058474,0.9668884229572372,1
290,31,Burton Ltd,1885.3970282316911,1885.3970282316911,14,0,1525.7622178654094,1.2357082946184252,1
291,14,"Mcclure, Ward and Lee",1667.2921171824305,1667.2921171824305,14,0,1465.888003970293,1.1373939295953328,0
292,27,Baker and Sons,1029.354956432884,1029.354956432884,8,0,946.5788963728204,1.0874476077770714,0
293,17,James Group,1135.4031192236646,1135.4031192236646,17,0,1055.4470802026801,1.0757556115514861,0
294,15,Williams and Sons,994.953164444685,994.953164444685,23,0,1062.0566248661085,0.9368174362361488,1
295,36,Rodriguez-Graham,466.48760892497006,466.48760892497006,12,0,402.05601694932983,1.1602552611064652,0
296,4,Davis and Sons,868.7100283342216,868.7100283342216,9,0,1501.9643740954182,0.5783825790524599,0
297,30,"Snyder, Campos and Callahan",1632.5372935084756,1632.5372935084756,16,0,1242.6587537508922,1.3137454579390826,0
298,30,"Snyder, Campos and Callahan",1081.1090411652951,1081.1090411652951,16,0,1303.9285595668014,0.8291167742536963,0
299,16,Galloway-Wyatt,343.837326622672,343.837326622672,8,0,608.0009247750636,0.5655210586231892,0
300,11,Blair PLC,761.8493787764295,761.8493787764295,10,0,765.5438861691079,0.9951740096689085,0
301,1,"Rodriguez, Figueroa and Sanchez",1592.29645885315,1592.29645885315,8,0,1459.1453046301765,1.0912528408243214,0
302,38,"Baker, Mason and White",822.0072515916302,822.0072515916302,10,0,976.9868876324621,0.8413697890906244,0
303,38,"Baker, Mason and White",1203.3729956203515,1203.3729956203515,9,0,942.317274538942,1.2770359072629112,0
304,10,Abbott-Munoz,663.6534361384574,663.6534361384574,15,0,887.0090764636243,0.748192384664593,0
305,2,Doyle Ltd,818.1918944467757,818.1918944467757,13,0,903.8446669752784,0.9052350745010863,0
306,5,"Guzman, Hoffman and Baldwin",201.86272377716557,177.4047357880755,18,0,272.7289254140979,0.7401588352635033,1
307,3,"Mcclain, Miller and Henderson",1340.2124989543586,1340.2124989543586,16,0,1900.8706260807612,0.7050519275568088,0
308,34,Frazier Inc,925.7170197921436,925.7170197921436,14,0,862.0679157417343,1.0738330506079035,0
309,36,Rodriguez-Graham,426.1283431389657,426.1283431389657,13,0,408.7825612469972,1.042432783431502,0
310,7,Blake and Sons,956.0329708949631,956.0329708949631,8,0,1522.2645830083684,0.6280333797201058,0
311,30,"Snyder, Campos and Callahan",846.9144432625246,846.9144432625246,8,0,1329.9501815559981,0.6368016298713253,0
312,8,"Henderson, Ramirez and Lewis",1577.958071960002,1550.8500257419112,14,0,1740.5456253815864,0.9065881692208213,1
313,15,Williams and Sons,891.3122857274807,891.3122857274807,8,0,1082.7848006095494,0.8231666026579981,0
314,24,Morales-Jones,1779.096677758871,1779.096677758871,8,0,1791.3817534228065,0.993142123034098,1
315,29,"Ross, Robinson and Bright",371.2182245778573,371.2182245778573,10,0,366.5817478322098,1.01264786578455,0
316,35,"Dyer, Potter and Mack",1223.7768188446214,1223.7768188446214,5,0,1075.836490087597,1.1375119082872702,1
317,2,Doyle Ltd,686.1227934068831,686.1227934068831,17,0,920.3533046052651,0.7454993533175369,0
318,8,"Henderson, Ramirez and Lewis",1180.8311757115268,1180.8311757115268,13,0,1784.6708360758614,0.6616520827492992,0
319,12,Dudley Group,1413.0274903235106,1413.0274903235106,15,0,2107.6487337872304,0.6704283629769957,0
320,13,Arnold Ltd,1403.3238552772327,1403.3238552772327,12,0,1296.1015775348571,1.08272675506368,0
321,40,"Romero, Gonzalez and Brooks",1851.2799691946725,1851.2799691946725,9,0,1176.4278658051808,1.573645119267558,0
322,32,Carlson-Cruz,1738.6721807175447,1738.6721807175447,12,0,2041.3468665172595,0.8517279494414842,0
323,13,Arnold Ltd,698.5066899138207,698.5066899138207,9,0,1343.0893885590847,0.5200746099730593,0
324,39,Harrell LLC,321.6428889161155,321.6428889161155,3,0,522.3478763858554,0.6157637533468591,1
325,20,"Reid, Ferguson and Sanchez",1040.7729947278788,1040.7729947278788,16,0,1505.5182221358887,0.6913054783563677,0
326,21,Gray-Mayo,1329.3696335305362,1329.3696335305362,10,0,1483.3992961656418,0.8961643954980641,0
327,18,"Flowers, Martin and Kelly",157.51246635921603,133.51830577920123,5,0,192.00081552915054,0.8203739443768232,1
328,6,"Gardner, Robinson and Lawrence",2538.1281362140694,2538.1281362140694,12,0,2001.8951405430505,1.2678626791239205,0
329,38,"Baker, Mason and White",825.609112115193,825.609112115193,18,0,976.6594457666837,0.8453398118390028,0
330,1,"Rodriguez, Figueroa and Sanchez",1256.8424042695965,1229.6399395513445,14,0,1487.099809178806,0.8451634493609677,1
331,7,Blake and Sons,1045.1006198349196,1045.1006198349196,13,0,1514.8422789300387,0.68990721632954,0
332,10,Abbott-Munoz,1023.2373959353489,1023.2373959353489,13,0,842.0610814890128,1.215158161835437,0
333,12,Dudley Group,1905.4225961108482,1905.4225961108482,16,0,2074.8223934014077,0.9183545551516581,0
334,6,"Gardner, Robinson and Lawrence",1881.804825682489,1881.804825682489,10,0,2052.38154904548,0.9168883956093239,0
335,1,"Rodriguez, Figueroa and Sanchez",2319.266713424185,2319.266713424185,15,0,1398.5644500825902,1.6583195098997578,0
336,28,"Hoffman, Baker and Richards",115.90948446892162,115.90948446892162,17,0,140.3296666551941,0.825979903121443,1
337,39,Harrell LLC,824.2836018974964,824.2836018974964,14,0,483.68320615651834,1.7041807352533156,0
338,5,"Guzman, Hoffman and Baldwin",220.84222941916462,208.31255599542894,12,0,271.1472999439313,0.8144732750974512,1
339,12,Dudley Group,1419.073541604038,1419.073541604038,2,0,2107.2456637018618,0.6734257737710129,1
340,21,Gray-Mayo,1266.4252021977734,1266.4252021977734,9,0,1490.3931218692824,0.8497256083746524,0
341,38,"Baker, Mason and White",1079.641243567651,1079.641243567651,10,0,953.5656156346421,1.132214947630111,0
342,28,"Hoffman, Baker and Richards",155.5950756411037,155.5950756411037,18,0,134.66029648773954,1.1554636347861467,0
343,31,Burton Ltd,1285.883664605448,1285.883664605448,4,0,1600.7013883186899,0.8033251385857089,1
344,24,Morales-Jones,2293.210157584804,2293.210157584804,4,0,1727.1175684445648,1.3277672577032842,1
345,17,James Group,1511.1461354917947,1511.1461354917947,13,0,1008.4792031691641,1.498440553600898,0
346,8,"Henderson, Ramirez and Lewis",2266.6136058956795,2266.6136058956795,11,0,1664.0283438331778,1.362124397877992,0
347,35,"Dyer, Potter and Mack",1102.282223628579,1102.282223628579,12,0,1100.1354091308053,1.0019514093264845,0
348,33,"Ferrell, Rice and Maddox",963.7198311672263,940.3600935509654,14,0,679.9952452577702,1.4172449555906863,1
349,2,Doyle Ltd,836.6084830892264,836.6084830892264,13,0,901.5425933949721,0.9279744398307118,0
350,29,"Ross, Robinson and Bright",282.49160183665526,282.49160183665526,15,0,375.45441010633004,0.7523992107501217,0
351,4,Davis and Sons,1452.5233781786617,1452.5233781786617,10,0,1457.0556548766149,0.9968894278795843,0
352,30,"Snyder, Campos and Callahan",1197.971793036675,1197.971793036675,15,0,1290.94380935887,0.9279813608863671,0
353,34,Frazier Inc,740.9687590746978,699.1731654113074,12,0,878.863212170593,0.843099072544717,1
354,6,"Gardner, Robinson and Lawrence",2165.2591017177283,2165.2591017177283,18,0,2030.577373965846,1.06632681397845,1
355,18,"Flowers, Martin and Kelly",164.60265711153107,164.60265711153107,9,0,191.52813614566284,0.8594176313935716,0
356,5,"Guzman, Hoffman and Baldwin",238.11047266512412,238.11047266512412,9,0,269.7082796734347,0.8828445050090065,0
357,23,Perez Inc,1945.7857402252207,1945.7857402252207,13,0,2028.2767404119404,0.9593295142900639,0
358,38,"Baker, Mason and White",1093.5742888164727,1093.5742888164727,13,0,952.2989751574764,1.148351848888249,0
359,4,Davis and Sons,1886.6876461468134,1886.6876461468134,15,0,1423.6584034944497,1.325239005028055,0
360,16,Galloway-Wyatt,744.4099871789791,744.4099871789791,12,0,474.47670458962784,1.568907345667929,0
361,39,Harrell LLC,532.1072813052347,532.1072813052347,1,0,506.1583077405386,1.0512665171505942,1
362,13,Arnold Ltd,1512.858881437924,1533.4376754392895,18,0,1288.7992424574777,1.1738514670083218,1
363,6,"Gardner, Robinson and Lawrence",1910.0372927348392,1910.0372927348392,13,0,2050.2098208106836,0.9316301548002447,0
364,20,"Reid, Ferguson and Sanchez",1621.4085522251405,1621.4085522251405,9,0,1447.4546663861624,1.1201791599271886,1
365,21,Gray-Mayo,1897.6746184854815,1897.6746184854815,9,0,1420.2542978373147,1.3361512944373104,0
366,27,Baker and Sons,1012.2654154820101,1012.2654154820101,18,0,947.8934764459646,1.0679105201540178,0
367,13,Arnold Ltd,1629.4017585301865,1629.4017585301865,9,0,1281.0297173179936,1.2719468849962015,0
368,39,Harrell LLC,556.7586164600439,556.7586164600439,18,0,504.2620511901687,1.1041057227010675,1
369,21,Gray-Mayo,2063.1081504053595,2063.1081504053595,1,0,1401.8727942906617,1.4716799975059638,0
370,12,Dudley Group,1996.51929625024,1996.51929625024,11,0,2068.7492800587816,0.9650851920506823,0
371,39,Harrell LLC,450.570936440801,450.570936440801,9,0,512.4303342685719,0.8792823264140536,0
372,37,Smith-Bowen,329.9157985727016,329.9157985727016,0,0,290.8442614521828,1.1343383463212748,1
373,20,"Reid, Ferguson and Sanchez",616.0508858053533,682.423975958143,11,0,1547.990433028141,0.39796814803322117,1
374,1,"Rodriguez, Figueroa and Sanchez",1013.4052405266177,1029.8710246860928,14,0,1507.386239490721,0.6722930155372803,1
375,24,Morales-Jones,2018.760480459674,2018.760480459674,12,0,1761.423778085206,1.1460958490376525,0
376,23,Perez Inc,1452.889758258832,1452.889758258832,16,0,2069.351405575806,0.7020990994299294,0
377,6,"Gardner, Robinson and Lawrence",1634.0579190655567,1634.0579190655567,14,0,2071.4390034006287,0.7888515743804019,1
378,26,Wilkerson-Day,605.0813272886487,605.0813272886487,12,0,413.53072594295304,1.4632076634908147,0
379,34,Frazier Inc,684.3643091219882,684.3643091219882,14,0,884.0090712572029,0.7741598263790577,0
380,5,"Guzman, Hoffman and Baldwin",409.33606478773015,470.6489586435946,18,0,255.43948032988416,1.6024776759610462,1
381,29,"Ross, Robinson and Bright",525.641139621787,525.641139621787,0,0,351.1394563278169,1.4969583456068771,1
382,6,"Gardner, Robinson and Lawrence",2017.4790389905868,2017.4790389905868,12,0,2041.945071098703,0.988018271179571,0
383,30,"Snyder, Campos and Callahan",1075.6297069607601,1075.6297069607601,9,0,1304.5373744784165,0.824529621001331,0
384,17,James Group,1100.8246608495624,1100.8246608495624,12,0,1059.769387499443,1.0387398181475977,0
385,1,"Rodriguez, Figueroa and Sanchez",1545.3947094324437,1624.8973468132822,17,0,1463.0537837485688,1.0562801768455188,1
386,39,Harrell LLC,461.96174623108254,461.96174623108254,3,0,511.554118130858,0.9030554732293457,1
387,7,Blake and Sons,1274.4002320342638,1313.7698851495024,10,0,1495.733977913427,0.8520233215615471,1
388,24,Morales-Jones,1669.296746623487,1669.296746623487,18,0,1805.1067448147296,0.9247634531412813,0
389,8,"Henderson, Ramirez and Lewis",1541.3613081365218,1541.3613081365218,14,0,1744.6119324730842,0.8834980888566758,0
390,38,"Baker, Mason and White",1033.7066002731692,1033.7066002731692,14,0,957.7414922977767,1.079316922767061,0
391,30,"Snyder, Campos and Callahan",1612.3549450659125,1612.3549450659125,11,0,1244.9012369111774,1.2951669556264989,1
392,33,"Ferrell, Rice and Maddox",533.7968765534613,474.3333669246687,18,0,733.7356145844908,0.7275057472244231,1
393,18,"Flowers, Martin and Kelly",229.9292303131113,229.9292303131113,8,0,187.1730312655575,1.2284314078714262,0
394,19,"Adams, Zuniga and Wong",1500.9053285092546,1500.9053285092546,11,0,1566.745124936082,0.9579767025415103,0
395,26,Wilkerson-Day,301.4237566126665,301.4237566126665,12,0,447.27045601806213,0.6739183251587136,0
396,32,Carlson-Cruz,2163.894796013363,2163.894796013363,3,0,2005.9116485759414,1.0787587766139044,1
397,34,Frazier Inc,867.2613524288963,867.2613524288963,13,0,867.382067320211,0.9998608284677966,0
398,1,"Rodriguez, Figueroa and Sanchez",1063.4339237747022,1063.4339237747022,13,0,1503.2171825533806,0.7074386430098824,0
399,27,Baker and Sons,1016.7983319570873,1016.7983319570873,9,0,947.5447905632664,1.0730873538470442,0
400,5,"Guzman, Hoffman and Baldwin",280.8167125355374,280.8167125355374,1,0,266.1494263509002,1.0551092158481654,0
